d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,label
-23.172165916918978,-28.044370535789593,-22.74496766910124,-18.244490674708604,-25.331831638119844,-23.078689581061305,-22.332816795539443,-30.197684413960662,-2.7263077270928853,-33.803613486904844,8
-14.580419743516826,-22.033377569365328,-12.15825743754004,-11.06914998932549,-7.407119036604139,-28.510344683442373,-9.82733696487966,-33.50735590918736,-15.55130096142286,-28.723089898479095,6
-25.906703661553134,-22.49488233987373,-31.113487266978588,-23.57024958739707,-19.120740769760946,-13.513843136155387,-19.789176572555895,-25.286376964974842,-21.440205315134374,-10.1639765410543,9
-20.450883247447376,-29.94881502575514,-21.83783974158298,-30.0259161314712,-30.560554764097823,-22.602670743730435,-13.367595247724372,-24.930941221962705,-3.4708109755183933,-25.100888769801294,8
-18.263830111295793,-20.030556302972435,-21.803563998023503,-9.491406840720193,-20.237232668716345,-25.1234405706632,-18.92571503869498,-29.88889050431159,-20.512763039394365,-24.384934672805294,3
-13.370693958130921,-12.060132822429017,-21.86834475093258,-8.915787390437991,-18.33016229502373,-13.398012319652715,-12.387942955627121,-25.546151975378418,-9.429850904996586,-17.245159345026885,3
-10.289459148022146,-21.69665505776649,-7.7742159684373995,-13.201363500508851,-11.334550493689386,-27.08032028110045,-7.626340118023516,-32.44037808469558,-17.479004327537123,-28.840377708839515,2
-16.891236723758777,-25.155385543337296,-11.386165156354926,-24.031913462428935,-7.468908853136885,-27.977392719613174,-10.595312722271075,-38.24034533302391,-19.178871414333834,-29.626597425954145,4
-18.359006874591557,-27.495999549238558,-10.22742460045765,-23.229224798707115,-8.827875868141113,-37.49057483520181,-11.807633684784191,-46.11161332739497,-21.314028186499513,-33.34244854380896,2
-9.804081428345707,-13.411846321216478,-4.213627456707941,-9.946910971642103,-4.497323804558705,-23.88830814961836,-10.646309780144245,-28.266924483016222,-10.471128366797275,-22.92946723688285,2
-19.203676792338385,-21.476721836708588,-19.48898311276352,-23.75442419876222,-19.389925538968676,-12.459013614953268,-17.174233686836114,-9.683207548666974,-15.708923034316598,-1.8543903898085055,9
-17.7097325438404,-22.999956110388123,-23.7582035951871,-6.501488418847749,-22.29522702572727,-26.38830153685668,-20.758362182586822,-28.82952420615901,-17.824243924010784,-21.197104370297975,3
-21.05409853045725,-27.91161752692115,-23.440349039459168,-27.420344334662158,-24.657690895084112,-14.273721753723605,-21.55815515671352,-11.1268496910113,-16.869152063599206,-4.843838539778859,9
-16.12829641780458,-19.560696154306534,-8.947323949744069,-22.93092138131703,-11.97955502132857,-22.782582327378034,-11.829506404465288,-36.68739333366606,-19.205324622534707,-27.830372870016706,2
-12.54774495488251,-19.64507758005458,-15.328785725091416,-22.70300621784746,-18.8968690465839,-23.717199299339356,-10.730074545812911,-22.926681688997423,-4.675412739950973,-22.947661991471776,8
-8.186288592940084,-12.726497314306423,-7.30968193307563,-7.201562214257541,-7.595716197260904,-18.653112351878683,-4.5874383640335905,-22.921628942565327,-6.760832712316141,-21.039078530313205,6
-18.644217178844098,-23.72318747108216,-18.18692337154211,-21.438114548312964,-19.000257583804526,-23.55710142251351,-15.965010883473084,-25.774184615783277,-9.121650050889771,-22.685248202576453,8
-19.449839455856466,-31.68245142605784,-22.68748655029839,-24.025448343984717,-23.33622565463741,-27.114769386670385,-22.344747010997747,-39.94303697002034,-12.221241092026345,-39.18438431536835,8
-12.067672481724975,-23.550400594274148,-8.062201845711636,-16.02983750738402,-13.151414554626438,-26.103003916098302,-8.632041030263927,-37.28342073165468,-18.725943723907896,-29.708662542295627,2
-28.797138382826883,-35.42649318605917,-32.95017054179165,-31.71642064307018,-35.71911290820941,-13.471092495454888,-28.709495812464798,-6.727584928104323,-22.44229016474879,-26.965588665323907,7
-8.469408207972435,-12.881502511698598,-3.0286857620307184,-11.294321912816043,-6.423501619868987,-15.879160737275562,-6.4009189860169835,-20.653595655211614,-11.744000771513056,-18.938140798610252,2
-15.019994299956448,-24.536720544314733,-20.049480764251587,-19.71706719830165,-22.053750452610263,-6.484170963070856,-19.05915400844536,-15.103382697594006,-12.648517801888753,-20.86160673276097,5
-25.47795480639114,-31.190235115711587,-26.661735517225537,-30.979881074370162,-33.95353580967057,-5.464316662252126,-25.404039919983692,-21.770015271203132,-18.71914330387351,-17.461422351991683,5
-23.002945083386038,-27.791949343643793,-25.988045425887094,-23.760037685170833,-18.18415509762931,-14.398836037303758,-20.588266078898165,-16.6392952739974,-18.31175246684144,-4.00686779529187,9
-21.131975274309834,-24.761745167044268,-24.79797249348995,-22.11468322517544,-22.56281793773487,-7.195838127068994,-23.669657325551267,-7.985345308341704,-13.171250396017642,-18.055820109230783,5
-27.966374480061383,-37.41011823611804,-28.71336566370647,-29.79412230043331,-30.35952794182907,-21.53924440321648,-30.974726279906577,-23.65520288239093,-15.213299910907839,-31.950901985675333,8
-10.361825701217924,-16.0144307610144,-6.989904355404263,-13.659315315113815,-6.129682708451032,-24.69661531042509,-6.3521041527476445,-24.78524771431776,-13.381372335204885,-23.218303908175553,2
-27.043519585353934,-31.48634574548013,-17.847404393071994,-23.364770633179905,-13.31390567093377,-40.49911277167042,-15.795923103608912,-49.803650613185006,-21.11740622902124,-32.235391260205986,4
-17.92085719685755,-27.68462829218906,-21.548393597137498,-28.05119112501984,-20.274555080893244,-18.251330183997336,-18.497110328293967,-18.873060769676634,-11.106607968235549,-24.638594919959083,8
-9.757353285395611,-15.727957509255162,-8.742823648629614,-3.9258684635835803,-5.815358865193642,-22.846884387989256,-8.349894508161674,-24.798502440017785,-11.44352844517101,-25.349471446312915,4
-21.137162293564792,-28.52776853036927,-21.337561772173032,-25.551714476556814,-24.573102401826546,-22.027469519382358,-16.573473159985003,-21.309801483788362,-6.936764885733037,-27.49505260110959,8
-18.759432347139853,-27.88726822195779,-16.670128147958994,-5.810900385343853,-13.050721029783121,-32.60100539404118,-17.233123429406042,-37.13799300251345,-22.009709189619773,-34.039659449137005,3
-19.6161486508831,-1.614092616036543,-26.785209349293343,-14.2362754198993,-14.988437845944421,-22.408418059878784,-21.79071118764853,-28.778534260020876,-19.99433705627903,-21.434616772347226,1
-17.24269521952588,-25.277581538616765,-9.962429763372905,-23.620929916644812,-11.684272156860269,-31.650965795712388,-12.526725518472356,-40.26771595717116,-20.404118721413504,-31.045276745178676,2
-12.027326143289873,-19.01766179121824,-6.372270110003519,-18.19318112959965,-8.885082537578048,-24.417035251432505,-10.37704438991182,-33.4996286078346,-16.890294043559653,-28.299952450288206,2
-15.387038619081613,-20.799694512471227,-7.854382533241053,-18.19341916966342,-7.591054545293721,-34.973591124941095,-13.01353802385527,-40.231019450150846,-20.164683505817973,-30.610277271928215,2
-12.233948005475192,-3.713530836722186,-19.110255740685034,-9.832401136634974,-11.830571232106598,-17.82765091574122,-13.779529598435465,-21.070516362131674,-14.901858102405768,-16.485143349020696,1
-11.75099957123879,-9.974605741632185,-12.888595846836782,-20.015197882722642,-13.77270038629213,-14.780039244100134,-11.373090292220528,-14.666207261876691,-6.223386843623908,-13.591924575095277,8
-14.791574189944441,-6.418891098982197,-21.73004775398412,-11.513671557277217,-14.796579861186888,-19.216299533765966,-16.23607392832717,-26.40268334218848,-15.282332446878355,-19.900094867235165,1
-14.351179942566073,-13.28838939109316,-16.58756669099458,-4.594367675988823,-14.241136676747427,-19.567002172815794,-15.660778993360246,-22.453855655187816,-15.19152948884819,-20.533602885541253,3
-9.245031096485059,-20.59226190024109,-15.641087675666286,-8.524333385523178,-20.167238856877898,-28.077357985630098,-11.051488303163413,-29.234500286436877,-16.771582685668818,-30.01497135335476,3
-11.85937782219242,-23.86811042624299,-14.254509541146392,-8.597991766620217,-9.479595736200064,-25.39398115989342,-13.53998558879965,-29.470715430185262,-16.204112545137015,-34.95674968339276,4
-17.795264906878053,-3.816738098502571,-23.82275014211198,-16.62741239445317,-15.298799447372252,-22.84574038753607,-20.559101615386187,-28.421160725969333,-19.312948891935626,-25.879922187391905,1
-22.003182004773564,-24.267870203391332,-26.492292506872932,-23.03925259159724,-28.33129021671421,-11.245723236316973,-23.865093751046782,-5.692647990617025,-16.065070603578377,-19.17003078082874,7
-9.093121228634438,-19.157236176203128,-15.680550820663502,-22.409063470522835,-16.735661000298656,-25.766495533515872,-8.918266771729218,-32.87692566663573,-10.291593738292136,-34.327912384812,0
-21.91163038780741,-30.593144968194828,-24.271331495755778,-23.38755967944954,-23.812644929660742,-8.650122540505413,-22.327661532591776,-16.27370743372494,-15.32456401806462,-18.995146513035817,5
-9.611866712513551,-20.09076493106161,-6.241323729031412,-18.3995524497686,-9.838519136423855,-23.977639536978266,-12.141343435176168,-27.46241556278496,-19.54942799391985,-28.292924130848682,2
-3.7926797919688893,-18.337493654880124,-10.081991137912748,-14.566643415894928,-16.984380254085675,-29.940096603992146,-8.03744057997918,-29.571130846944353,-15.202231906374964,-28.793730300262435,0
-20.072704759340997,-24.368026450143734,-18.49036083454266,-23.92885338138361,-19.85393131260302,-14.7900577710573,-18.52399014621182,-5.894959809165132,-16.127946009372856,-5.141092337616653,7
-21.816150809414662,-38.54928699239512,-23.883398221383214,-20.53965290406722,-23.910949201264724,-43.05212057546388,-17.017340598994082,-50.24962844640128,-27.346446060178494,-43.477880349264744,6
-22.673831973238077,-29.842739595614056,-17.633136678884032,-22.39721810611789,-21.25921310898866,-33.17827969228231,-18.66976148451568,-38.40820145214749,-21.590069807407236,-38.57547245132734,6
-19.352681276508022,-20.64272985992159,-22.858163325332754,-21.144688383311326,-21.705135065685422,-9.565062821177465,-19.42133063154015,-4.052827211344352,-12.563593227165445,-14.719536163380058,7
-13.042154212235216,-16.89409007325952,-12.013263307372942,-11.199671609832626,-3.728489090887514,-24.538887090367325,-11.799439096198812,-30.155018117534713,-12.95674756564352,-25.329291377106262,4
-21.637026324760136,-25.170107134722777,-24.877517491216253,-20.048111775676013,-22.11929516200211,-11.429308207151177,-22.043622702922228,-6.089981267771886,-16.779081442386083,-15.877121625648227,7
-21.69811746825205,-22.474222875340914,-25.45702052680317,-21.015397715708243,-24.719490221111855,-11.915808409140947,-23.191099627098723,-2.4254997999806176,-14.297655848556209,-19.01201628238797,7
-17.33961605122263,-7.456032773876271,-21.99919006903589,-14.50371333139268,-18.805518763705383,-23.82764285677765,-21.396471952879242,-28.745635289433654,-19.401590239793453,-22.824735530577453,1
-8.652259974586826,-13.29489264230449,-15.639627583681575,-11.902016487322587,-10.419390269055576,-24.863058347925037,-7.70675965641035,-24.905926482601338,-16.818554802225602,-21.484842892917687,6
-13.258646977189498,-24.554585745851508,-11.070943528838768,-16.95184868305788,-7.605087237320615,-26.999352506541957,-4.804402568681124,-36.525676363898974,-17.069768672478837,-27.113376712267854,6
-5.470644711605932,-11.478637228547933,-11.93862716947373,-5.522944922610546,-10.54335464128219,-19.536476008179836,-5.817937764250505,-18.235754768569702,-10.339643241236425,-17.908279144180582,6
-18.283657953668126,-19.752472176434487,-20.42547170901381,-16.386395084189687,-19.096353686996103,-9.391287804082124,-18.48272036948186,-5.3992459862343605,-14.563554752937623,-7.42433935333862,7
-17.563285054250162,-24.33096656915481,-22.071379802469245,-29.369498806967627,-23.75693359414815,-28.24238654191757,-16.06858082712138,-29.042158668436524,-5.974936107479069,-39.56122610683815,8
-21.883951957681127,-26.14392486332873,-22.443211151530843,-23.800266339208505,-21.476695467605463,-14.268784586806671,-19.907073020881388,-7.343765797639805,-17.141758829741708,-8.68534774985205,7
-1.388735510613468,-14.972717047720913,-10.922924043724757,-11.13082031747864,-14.240248913228893,-22.501377800917723,-6.092578852744809,-24.66582926199586,-13.295726079083755,-23.5765940280804,0
-17.314744932164864,-17.88528559429895,-17.680212641955887,-22.29615540182856,-17.957600941933077,-9.39679814663754,-17.66487190213816,-13.134502852820232,-14.16034210423275,-2.2057035927512634,9
-16.304572128445013,-30.041958234154208,-7.970205870884587,-20.057628877905223,-12.66207763490063,-32.85693641910077,-13.50250589890612,-42.04384467944722,-26.272608121859534,-32.53494414630863,2
-9.033650983820062,-13.360335438341348,-13.727012905985246,-11.792927644868541,-12.228215993671983,-19.089449597544714,-13.161990539600252,-25.369784900486085,-15.531643918384182,-23.470098793410862,0
-14.994058643599677,-25.892710686536883,-8.16915061438261,-16.75641840220398,-13.720283667893225,-27.303219176679562,-10.506800456851733,-38.14515295324444,-19.502605136583732,-29.456245267238838,2
-17.937014690341748,-27.060068963272332,-23.32658876181611,-26.64739385637034,-24.5701055422376,-4.42940294038266,-20.94393962859168,-11.660205226285882,-16.53184010785234,-15.978974103323345,5
-7.280956564433235,-16.389914591850395,-12.861035275905381,-6.717595191875247,-13.395612006428856,-25.47784333145087,-9.221856550062602,-22.921247561819655,-14.762602359593156,-24.069079460531828,0
-26.73864758074581,-40.76740193318171,-24.0223604045696,-27.744682902424575,-23.31833845168105,-40.14443678906223,-26.966082789930297,-44.36455693676871,-15.619966324967486,-38.72092832273501,8
-23.7404486813827,-30.512479264097994,-28.641503486231006,-25.37864499297789,-31.745843448291847,-8.467515120793916,-28.194045541417857,-13.348063926147024,-17.458107879198096,-30.198055039079634,5
-22.38874782184398,-33.78372823177546,-22.26335637561067,-20.982818469086247,-26.538113741670145,-25.988724983134585,-22.284050149280052,-34.446959935504665,-14.129697651565284,-33.09807339678469,8
-19.54050350909515,-23.166066553005273,-23.05624966401163,-20.608693405142763,-23.002259259265987,-10.793246152775172,-19.94116745053078,-4.324409290777062,-15.603130060471333,-15.666907314568322,7
-21.39133683000903,-28.110935545845233,-23.756037381107642,-24.72295406368096,-24.422395779300263,-14.670229451765284,-23.547203952279748,-4.368605177872025,-20.72904042010859,-13.080722806338903,7
-16.28032204457522,-25.278638844952415,-12.48752711841228,-19.664157019279337,-9.555125332944073,-29.493704045358747,-7.800030653174829,-36.90807759323799,-17.139017418205626,-26.285406678332233,4
-19.2584494792617,-3.0324263422837348,-26.825052234546888,-16.08857213874048,-16.19722356311913,-23.63766939709161,-22.00341090122553,-28.679060825395894,-19.67243376006701,-22.63995741333437,1
-15.25487289888254,-30.08988163229482,-10.333410915777963,-24.513518426378088,-12.533957447550717,-29.50804893433684,-14.544591159333933,-35.416333686662945,-22.591742133426983,-35.23838394583418,2
-12.303660188559785,-16.1519882760536,-15.820032819991104,-17.324965143105683,-15.776235597011441,-8.010303038672607,-13.035915252972295,-5.233159846292682,-9.82051886469782,-4.70236147151083,9
-20.764281589956852,-26.594327693921045,-25.886825513167945,-25.879817753357223,-29.5362918236831,-11.591213917042385,-24.232026039740532,-6.2373234382659,-17.32384770880019,-20.968860341131084,7
-8.361513981607759,-16.23069038857075,-6.596025055369371,-10.069142136159241,-6.192843710463321,-19.53199030656047,-3.6746869476472304,-24.52550731808538,-14.140006825471254,-21.777376218306276,6
-5.77274469494338,-6.8136054043063705,-8.0311711589077,-5.6054293556124986,-9.572173467893865,-15.497147340864453,-5.358512913945725,-20.18484593545978,-10.038497967879431,-17.154410936217793,0
-13.187869600080225,-3.0856760307200903,-17.72644337819635,-8.335518780492187,-11.562982386467933,-19.7277555438381,-15.278411537685923,-22.08248792372736,-16.93546495823197,-14.497342375028007,1
-10.184177740633016,-19.089818617785646,-9.0619584217632,-11.41329103527941,-7.0501689506571665,-28.555062995323045,-6.758920042018654,-30.92887809484395,-13.500074030862159,-29.85637838240642,6
-15.286670206110838,-19.436992601265366,-15.336077490441763,-8.61669594253748,-15.015934625325373,-21.844251954854936,-17.229929469507436,-24.269888692777762,-16.19344446088046,-23.801299709623983,3
-24.83178783598898,-31.236334499998016,-22.50777770287637,-20.982809925086908,-23.797173055264675,-29.50789242442009,-22.726736049929503,-36.12289366500067,-7.612689845775549,-25.97887426190108,8
-9.479877347867363,-20.903828298267538,-11.952840915874525,-14.816560856682303,-10.95054116255988,-28.59716454166897,-7.4022347571064255,-30.60769629272752,-15.11125072512661,-22.242955422494408,6
-31.84842436894496,-41.45180164092501,-39.85121052782019,-36.46139338802775,-43.71819761227109,-4.387556252615371,-33.597355078323815,-29.8377022543128,-25.64219331464,-25.08398372287717,5
-19.045587585239637,-25.725924491304326,-24.966410571077645,-27.79459691399402,-24.61104574254439,-5.148147444243242,-19.05780465658038,-15.682113717707939,-17.17216443516994,-19.504918806097205,5
-6.871113740592017,-22.44561972400451,-15.089820708147863,-17.39926826759536,-17.95936769375177,-31.273868907720814,-8.01400320408201,-29.90194770655386,-16.669088725201906,-27.280718859259405,0
-19.835825604845493,-20.617577986016265,-20.70732227514957,-23.930871455002332,-19.070459785685262,-15.339988214477476,-16.912150964074748,-12.898570313365218,-16.06162312653976,-0.21503959945700316,9
-8.455553071488467,-13.892999367094633,-3.7436800351420456,-12.795999741427783,-8.586770216197383,-16.033389911123976,-6.248627708577516,-24.00877385466917,-16.031219774359343,-17.325454936459764,2
-21.05031452461422,-25.547182573420443,-22.34459974021838,-24.107279759313826,-17.88813285565639,-11.85460572431051,-17.50684292091653,-15.379786767408557,-18.951188367457366,-2.2265958576956417,9
-14.428266096088144,-21.655722927701003,-16.84023169706226,-26.627059422766298,-19.019535287986386,-21.50245194756916,-14.9033772117386,-19.177099729364542,-9.177864965853136,-21.498333649298242,8
-3.4152546251875315,-15.480876987023716,-13.669944410127147,-11.070956013653806,-14.622255916132357,-24.62615991693868,-8.48647932616701,-23.591730971352778,-13.93999090208758,-24.07151966839711,0
-10.80989103880091,-19.501449144204944,-8.680000625323798,-12.772155763582122,-5.545138346877753,-23.95597608938392,-5.01842428562918,-29.58224944269054,-13.321070335640957,-25.237728341079347,6
-20.302857107686886,-21.364217429105974,-22.119030060020826,-22.475196619453875,-21.182940544157766,-13.1625246871806,-18.172811094100098,-12.079913164961468,-14.511353512144344,-0.7627980665517724,9
-15.525506441266057,-25.25504644747145,-12.275106200106842,-18.28210738847238,-9.17207236581548,-29.280740925324203,-7.078847546679161,-38.12474629653163,-18.138531988127205,-28.670303728268564,6
-16.18541527524329,-30.63000684573287,-14.644715090077849,-22.852791919343915,-9.361720961715847,-29.46511905839653,-11.023556020608932,-37.262987511435355,-17.977593193157098,-28.936307114014927,4
-13.50368264563664,-15.071150731503293,-16.763906215036698,-6.203138057237682,-14.85673103526982,-22.017537408509508,-14.247645036419343,-21.090778119054292,-15.385545784676879,-18.51302588286399,3
-5.4533348632454555,-14.56363561301241,-10.593894097755873,-9.418312592503602,-9.137794746319244,-20.59173957289544,-5.4432648414107705,-24.413975714543938,-11.819645472112358,-21.863091068156937,6
-30.74563109937133,-47.70098483953125,-30.61158734971861,-31.760083333824614,-36.8811093221935,-42.277730440640525,-28.30777165256435,-49.102564253249675,-30.73793449062657,-57.64489247424322,6
-8.132114586616574,-24.01141522845523,-17.665490707628717,-19.50767038980309,-18.384005869935574,-35.24909637080681,-9.20425490216192,-38.894344100461666,-18.99707290574104,-39.27264949763082,6
-21.026030596498146,-33.495373046799145,-25.353534033217095,-38.07498363732288,-30.564826086309147,-42.980033037501464,-19.196883951431662,-44.40111611091608,-3.744518103425509,-53.592882179958174,8
-19.742080607675188,-26.298432752775472,-22.05148658950817,-22.865441363862526,-27.702796650622716,-4.461483218888509,-22.583397233594354,-14.636212961488017,-16.583384217620434,-15.250236024935989,5
-27.34641373008274,-26.04223878007871,-27.823757199977518,-24.807369197132473,-21.760435272638365,-14.539183398768147,-23.35921060857248,-18.124896011694492,-19.768354644602486,-4.766237139793739,9
-25.404149827286716,-31.716825773687713,-31.79473596216811,-28.134418677153278,-35.95882364764444,-6.669904009887926,-27.975872748151783,-17.1085492572688,-19.417154130058673,-28.380332302508013,5
-9.19432333238824,-1.942791216446121,-7.930321873955552,-9.667342701000129,-10.785817129974065,-20.027953734150593,-9.916649137333675,-21.521825267290353,-9.154069288717608,-25.39163341935532,1
-13.75908521402068,-23.403201002762852,-9.587423734633267,-14.825789411210003,-12.440842780577878,-31.98039103698808,-9.991684634124441,-37.357939484972974,-16.08021539687844,-37.47949637367771,2
-4.893175641848027,-16.63147167778201,-12.947553700564336,-13.476072803972887,-15.432372546345993,-25.245481596498884,-8.673564351894496,-26.513335928203173,-12.013437142814656,-30.303895192291016,0
-18.812046535012023,-20.861940179235052,-24.00509027140425,-19.95220395827826,-23.081102607489516,-10.315156030174895,-19.647605324956956,-5.132297771064516,-15.232894258528326,-14.046230720204662,7
-19.142815127183525,-3.3575713479133515,-25.248591962832453,-11.80253282525742,-17.42620105700196,-17.46342055435771,-19.219821158439796,-23.140503552065276,-17.811696804723734,-18.848511507305762,1
-17.969828230644993,-22.58139282350262,-12.91007478301601,-17.822438404258218,-11.121857142809803,-28.82223528877956,-13.133721948312438,-38.665329901218826,-14.666892962783692,-28.179391020327092,2
-22.5702727107359,-25.00145670436895,-26.50732297804358,-19.764290447086864,-23.68095345126933,-10.826563319916396,-23.82114822200991,-3.8723515228809635,-15.971748021866354,-17.31349393587353,7
-26.274396896354034,-29.334591446454905,-25.669632405558986,-23.699177854789053,-27.567276984461973,-7.148530126413212,-25.484652297727976,-12.823138100207991,-17.852869399690764,-18.010285856687883,5
-15.730039684128778,-17.76145949108174,-18.38325842438233,-19.37598687427491,-18.018997569205872,-9.612815585383833,-14.996627837541189,-10.993024300573602,-14.594002222940311,-3.573169718604586,9
-18.576341343230574,-26.06162517624096,-25.011379113947317,-19.1957458487963,-16.959273956044996,-31.23187258399479,-19.695282993071256,-29.402387939044726,-17.095414584218368,-29.094291084060202,6
-15.464898554883154,-22.090349032861695,-9.30788736494649,-19.541547918201207,-8.55984046797679,-24.23813686415647,-11.960583520264692,-30.75060546744596,-17.354513453550354,-22.896145091310004,2
-12.262819485713997,-25.324928829255413,-19.091524589698036,-19.72772630732272,-24.96613208836699,-33.85338198370897,-12.530980651675833,-44.892590081401664,-24.156014802132976,-39.493432414363774,0
-16.20006499850622,-24.759805756691684,-13.794855474888749,-12.598954019556102,-12.631398867392928,-25.811750816482842,-13.181013266041328,-30.321004019238003,-17.674678160469323,-33.590914451839595,2
-9.822231535817545,-20.07400763857656,-4.702897947575179,-14.00031281427193,-10.937547937400936,-19.927020090633597,-7.103125209321476,-26.60252934083612,-18.659406409684735,-25.402450247544948,2
-9.86766611763059,-18.284473638470704,-8.445619318917194,-9.478467861206646,-5.247007244799466,-20.62125315043088,-4.346605600752365,-27.214043529859826,-11.750368110107363,-20.320858191337532,6
-6.94824117946364,-18.43161439431876,-12.981595087312392,-8.903235478721111,-11.791848044420354,-25.485887636333377,-5.125188145206301,-28.09330760160024,-12.765100375759998,-23.48052304797073,6
-16.757501595634917,-17.606887573941034,-19.22013176103063,-15.27052282820457,-17.863360980680824,-9.188472173750101,-16.61471519780039,-1.8744754062335534,-11.383724161276987,-11.459159652916117,7
-11.79683644381721,-14.984675562423217,-6.192137953731806,-15.529674638946172,-7.945901629963804,-24.148068919939575,-8.341853136885724,-28.530053085836634,-14.37201191002445,-21.54408496898921,2
-25.548131487901042,-36.67720024077388,-31.14597166514004,-24.305068737050277,-27.696008101912938,-16.165828807975252,-23.731059016170022,-20.484529173951483,-20.72255205741831,-6.71709413180049,9
-12.783647496156963,-21.23077529411415,-16.246276288635855,-12.739021060017814,-14.986513258733039,-20.157236863164584,-16.546131937330507,-18.76019160192169,-8.595319399871048,-19.899015800521624,8
-14.436268043889703,-21.992420147832906,-20.607018759236443,-11.827194531190635,-18.098198682777827,-23.894369448480038,-17.18969822804782,-28.041907689862946,-16.837631718240793,-23.874021644853173,3
-23.64291970505474,-26.75954441179045,-24.808003700669435,-22.51625224928656,-18.832646696319944,-14.833022656115542,-19.069501761851146,-18.921886892634625,-19.60732758573795,-0.6703946297542884,9
-13.916526834463733,-19.3701812452059,-17.17474650974294,-19.750760887252195,-21.29825437570807,-7.990489325800485,-17.126580077930832,-6.865031544886286,-12.244510893242724,-11.985749315799538,7
-24.838883308338133,-33.40626150453592,-28.55427393193959,-26.36630532506279,-31.193050100042402,-9.840044242839138,-25.19825888415921,-16.334738144350766,-21.571576328546094,-15.555939961941824,5
-14.402766135172657,-3.6334790296452675,-18.785967316006516,-13.323740814583637,-15.602616162537535,-18.099737844020897,-17.19815293530223,-22.226644066908044,-15.099371598207663,-18.51186135995193,1
-14.234070541043353,-20.303242655811296,-9.21146208281854,-23.183816814414566,-5.055300331778354,-26.461881108994007,-11.447298951590366,-32.61490181852505,-16.33467551118192,-26.5052932865472,4
-19.009274669003126,-31.530394370642668,-12.996461299493218,-18.502918321938463,-11.980402670147699,-32.66098083317452,-15.389703077139972,-40.90075401003568,-21.758510283839453,-39.2361927359869,2
-24.643392711856382,-30.05268256314745,-25.68737671780483,-27.80085802549648,-26.193706983441917,-14.431182069241336,-23.051494803877777,-13.09868666911521,-20.59196466562585,-1.4483909457253166,9
-37.27075265639593,-45.4050807272597,-39.177279463022174,-36.03443969327067,-39.15726473196014,-10.921180114793863,-39.69154464686831,-30.40902537609089,-31.39979718960101,-23.43398324255974,5
-28.3440198582377,-37.906537283998766,-31.036723241880413,-30.518062885665167,-35.25466961094589,-7.559378020470624,-29.47845718365863,-25.773722383861035,-23.102095031877223,-21.98688274903275,5
-9.31390267673766,-25.26457431901294,-21.316162082140234,-10.847131958110165,-15.510800363584364,-27.132109196139044,-7.561407206888237,-24.53840919350717,-16.082030754441615,-22.48412745556245,0
-11.237590026551096,-17.62493810005927,-10.83230435111975,-3.753216833182235,-12.165859164788499,-24.226705779693685,-10.7521420958012,-24.006528278113016,-13.868278882025798,-24.21251295203483,3
-11.366261614971892,-14.458058470644856,-11.292134283104383,-9.949118471277853,-7.245571019883182,-21.941521787938417,-9.338658793257592,-24.865378518015927,-10.16963552148663,-20.136543503034144,4
-17.602995782221765,-23.101878376345876,-19.344014166791105,-21.40054316365953,-21.83571845487045,-12.012555704581874,-18.893640224508708,-5.055891311639725,-14.384050269315814,-7.274499348534672,7
-14.386878317085952,-19.78166500609235,-11.787187191305163,-7.561543416339258,-5.996573310881334,-26.210706995106136,-15.25327630902853,-25.976859466574084,-14.818258531317962,-25.851751797032545,4
-13.699193019497274,-14.757750012691293,-8.426299174584138,-17.036361826862773,-10.858632701627233,-20.874820402192398,-10.355119636185227,-27.403621361207765,-16.130795737792,-24.77373343258573,6
-12.146161680598402,-22.47865636473952,-8.08557213915878,-14.766857638677951,-5.897219711856113,-27.819027511591592,-8.897686296101453,-36.35350209794998,-15.616697249580653,-26.181014715519634,4
-5.000781830050982,-13.431122713643262,-11.808801917614497,-11.494834676302206,-7.241662293277199,-18.953536958365042,-4.911491286107815,-21.42042086545757,-12.670553528761669,-18.65171778932408,0
-23.537459207992534,-29.592723751443405,-29.103792120956587,-26.06815044988987,-33.80661394009867,-3.2718574761738766,-26.712087169077435,-17.913101211566985,-19.77721975260789,-28.67170464479613,5
-1.926926406769655,-12.750934035998055,-7.6772181260616605,-8.003760355243857,-12.249390664985455,-21.712561096092156,-5.0307345356149105,-21.807059146031236,-10.934708610000166,-25.726591688168874,0
-6.560113273563514,-16.0200195208967,-5.857213330315104,-7.3193362500346115,-9.443550188893187,-19.392871965438804,-5.644358429198895,-20.426637758032044,-13.977512830535066,-22.16764772196323,6
-5.577464347667706,-23.156456796856848,-15.643780530654169,-22.471258167886425,-26.623218939224927,-33.033980915605035,-9.965547781395335,-40.52690537573058,-17.641516416653296,-42.841207596535604,0
-14.306651913529208,-25.08187282484126,-10.291413894332438,-16.534379437380966,-7.67038439336955,-29.551237800727147,-9.262364009901857,-33.26835929126353,-18.57066266288393,-28.312072431056656,2
-13.762080390148613,-18.680424994719466,-18.077004348417915,-11.679597922385389,-10.046909721905237,-22.439515647966516,-16.24584422899606,-23.055074813701133,-19.59904397286801,-21.851359498923166,3
-20.692847060874858,-31.40152296388548,-25.904965153572512,-28.316243448427578,-26.270479116366932,-12.721790075037577,-22.4219559891132,-23.57966878769662,-18.56356292207664,-29.598906071529367,5
